id,objectiveId,relation,targetFramework,targetCode,targetId,reviewStatus,sourceTopicId,sourceStandardKey
https://education.asfai.org/alignments/82aac813-bbfd-5fc1-af4e-aeb60f0a65be,https://education.asfai.org/objectives/9beaaf3f-6d6e-50eb-a3ca-c873d8272fbe,relatedTo,uk-nc-2013,KS3.Maths.Prob.1,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3.Maths.Prob.1,unreviewed,mt_vmQJAtAFuy,uk-nc-2013:KS3.Maths.Prob.1
https://education.asfai.org/alignments/82b4e62a-6752-52ae-b497-0babd440405b,https://education.asfai.org/objectives/dae6bf39-6a55-53a9-96b8-54a40b3b1795,relatedTo,ib-pyp-pspe,PSPE-ID-LO-P4-8,https://education.asfai.org/frameworks/ib-pyp-pspe/versions/2009/items/PSPE-ID-LO-P4-8,unreviewed,mt_HFN1pGASpZ,ib-pyp-pspe:PSPE-ID-LO-P4-8
https://education.asfai.org/alignments/82dbd5e1-cdbc-5e71-8553-6cc0869f6b29,https://education.asfai.org/objectives/1b740592-e761-50fb-946a-8d1cfc6d66ea,relatedTo,uk-nc-2013,Ma/KS2/Y3/MD/3,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Ma%2FKS2%2FY3%2FMD%2F3,unreviewed,mt_EmR5n58jZt,uk-nc-2013:Ma/KS2/Y3/MD/3
https://education.asfai.org/alignments/82e6ef9a-5fd7-5745-9ea4-d4e2ce7cd2af,https://education.asfai.org/objectives/ea2d47fe-1dee-5993-a66d-497814cfb308,relatedTo,uk-nc-2013,KS3.Maths.Alg.11,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3.Maths.Alg.11,unreviewed,mt_WBdHkc2HTf,uk-nc-2013:KS3.Maths.Alg.11
https://education.asfai.org/alignments/82e87cff-f1a5-576c-8e27-bede82005370,https://education.asfai.org/objectives/45e86b35-1e28-5476-96ed-032bc8b54629,relatedTo,ccss-ela,L.8.4b,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/L.8.4b,unreviewed,mt_WZnwITSWr8,ccss-ela:L.8.4b
https://education.asfai.org/alignments/830023c9-1616-5ee3-8437-20d13238c01d,https://education.asfai.org/objectives/75f80d54-4e15-53a0-a73a-ab0d1c47d69a,relatedTo,uk-nc-2013,Eng_Y1_RWR_01,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_Y1_RWR_01,unreviewed,mt__KHQttMde3,uk-nc-2013:Eng_Y1_RWR_01
https://education.asfai.org/alignments/831140cd-88b5-554b-9665-690464f2dbc9,https://education.asfai.org/objectives/7459177e-c2e8-5ba3-a01f-9f3bea00a24d,relatedTo,uk-nc-2013,Y4.Sci.SM.1,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Y4.Sci.SM.1,unreviewed,mt_YQkUdIHO8L,uk-nc-2013:Y4.Sci.SM.1
https://education.asfai.org/alignments/8325f186-e216-541d-b0e1-3fd7a15882dc,https://education.asfai.org/objectives/c9cb8a2a-ca9f-58e8-9390-59f281acb2bf,relatedTo,uk-nc-2013,Eng.UKS2.Write.Trans.Spell.2,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng.UKS2.Write.Trans.Spell.2,unreviewed,mt_XK7NYt61cO,uk-nc-2013:Eng.UKS2.Write.Trans.Spell.2
https://education.asfai.org/alignments/833a3e26-43f1-521d-a62f-71b67a1942da,https://education.asfai.org/objectives/c3813ac5-21fb-5123-ad4d-0990f45dc044,relatedTo,ccss-ela,RI.1.4,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/RI.1.4,unreviewed,mt_6-MYToNZ39,ccss-ela:RI.1.4
https://education.asfai.org/alignments/8353bd71-6263-5fce-9c46-6f9d1a2ec49b,https://education.asfai.org/objectives/71495540-907b-5216-a5d0-dd2205b0a0dc,relatedTo,ccss-ela,L.3.3b,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/L.3.3b,unreviewed,mt_86DyHo9zO3,ccss-ela:L.3.3b
https://education.asfai.org/alignments/83797f57-222a-54aa-9846-a498d6fbdcd4,https://education.asfai.org/objectives/ba6e8eee-73df-50fd-bf2c-261fad18d2ca,relatedTo,ccss-math,K.OA.1,https://education.asfai.org/frameworks/ccss-math/versions/2010/items/K.OA.1,unreviewed,mt_8RmpkDxT9L,ccss-math:K.OA.1
https://education.asfai.org/alignments/8385c224-0d8a-5f0f-84b6-0dd38811f4d2,https://education.asfai.org/objectives/335db539-434d-50e1-a0c9-bf9d6748e929,relatedTo,ccss-ela,L.3.2g,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/L.3.2g,unreviewed,mt_6W5zzDIGZH,ccss-ela:L.3.2g
https://education.asfai.org/alignments/838a55e6-0e1c-53ed-a843-06538f9c63c9,https://education.asfai.org/objectives/030a6b60-6883-5c3f-81a9-d38850376916,relatedTo,uk-nc-2013,Y1.Sci.EM.1,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Y1.Sci.EM.1,unreviewed,mt_5r47Pvstyn,uk-nc-2013:Y1.Sci.EM.1
https://education.asfai.org/alignments/83912cdc-9405-5f8e-8739-d934e7a2f4ff,https://education.asfai.org/objectives/0c62de61-8c9a-5c5e-9b12-363aae81d1f5,relatedTo,ccss-ela,W.4.10,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.10,unreviewed,mt_9P9o6d0Qm3,ccss-ela:W.4.10
https://education.asfai.org/alignments/83e5664c-6833-5706-93a9-e015334d6f6d,https://education.asfai.org/objectives/1ed5a4be-6141-5e16-8b90-063649b55350,relatedTo,uk-nc-2013,Eng.UKS2.Read.Comp.1c,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng.UKS2.Read.Comp.1c,unreviewed,mt_mLPEMpYb_R,uk-nc-2013:Eng.UKS2.Read.Comp.1c
https://education.asfai.org/alignments/84204cca-f785-5b49-83f3-aab7a9f00239,https://education.asfai.org/objectives/2a40157a-b447-54e2-a8aa-abeabf781e10,relatedTo,ccss-ela,L.7.5c,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/L.7.5c,unreviewed,mt_MlmIrLb_7x,ccss-ela:L.7.5c
https://education.asfai.org/alignments/8434d5af-cd80-5a07-843f-ba42bd8b5b4f,https://education.asfai.org/objectives/25379229-b716-5679-8d40-a1a6642cd255,relatedTo,uk-nc-2013,KS3-ENG-W-2c,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3-ENG-W-2c,unreviewed,mt_4PA9IrxtCQ,uk-nc-2013:KS3-ENG-W-2c
https://education.asfai.org/alignments/84799682-6a17-5b7b-b171-1e056501fdad,https://education.asfai.org/objectives/647e3b36-1425-5b03-8756-336a4295b036,relatedTo,uk-nc-2013,KS3.Sci.Phys.Energy.2,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3.Sci.Phys.Energy.2,unreviewed,mt_68pIoiiG4g,uk-nc-2013:KS3.Sci.Phys.Energy.2
https://education.asfai.org/alignments/847d4872-9ef4-575e-adee-9699aed70998,https://education.asfai.org/objectives/8a1c3b95-4b9d-555a-8ed6-38c4c343b6ae,relatedTo,ccss-ela,RI.3.4,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/RI.3.4,unreviewed,mt_fL1Xz8ostr,ccss-ela:RI.3.4
https://education.asfai.org/alignments/848eec93-81f8-56bb-aff2-d69af13a2146,https://education.asfai.org/objectives/4b1bea2b-ddc9-5797-9e3e-94100d6b7a23,relatedTo,uk-nc-2013,KS2L.Sci.WS.5,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS2L.Sci.WS.5,unreviewed,mt_7IFpDVNsmt,uk-nc-2013:KS2L.Sci.WS.5
https://education.asfai.org/alignments/849582fd-c4e5-56b3-805f-79b78750c73e,https://education.asfai.org/objectives/f1dc7ec4-47cd-50a1-b0d7-1daf6e660a21,relatedTo,ngss-k5,3-5-ETS1-1,https://education.asfai.org/frameworks/ngss-k5/versions/2013/items/3-5-ETS1-1,unreviewed,mt_Z5-fSCOBep,ngss-k5:3-5-ETS1-1
https://education.asfai.org/alignments/8497bb54-ea95-59f5-81d0-0f071b0df98c,https://education.asfai.org/objectives/3404b19b-d37d-5424-85df-1cf97e23f7bb,relatedTo,ngss-k5,3-LS4-4,https://education.asfai.org/frameworks/ngss-k5/versions/2013/items/3-LS4-4,unreviewed,mt_Wyd-l-6H7G,ngss-k5:3-LS4-4
https://education.asfai.org/alignments/84a48f20-7ca9-5cdb-84ad-f79a64a30ada,https://education.asfai.org/objectives/11ba7f33-29b1-591c-afa6-db64bdfab44e,relatedTo,ccss-ela,SL.5.3,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.5.3,unreviewed,mt_f8n4txtLej,ccss-ela:SL.5.3
https://education.asfai.org/alignments/84d185a9-fbe4-5cf5-a89a-a548fd81d759,https://education.asfai.org/objectives/62128ac9-c681-57d0-a12f-8543d0802585,relatedTo,ccss-ela,L.7.3,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/L.7.3,unreviewed,mt_HCweOHWSiu,ccss-ela:L.7.3
https://education.asfai.org/alignments/8524b0cf-3155-53bb-b996-e264eb4799c3,https://education.asfai.org/objectives/37ba2255-708f-5ea4-97f0-40fe3bba9547,relatedTo,ccss-ela,L.3.4d,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/L.3.4d,unreviewed,mt_f_dMmvzxwo,ccss-ela:L.3.4d
https://education.asfai.org/alignments/85318376-2f3c-5dc8-ad5e-8dd4eb6879ce,https://education.asfai.org/objectives/3c2d8353-7fe8-543e-9e08-e8aece4784ab,relatedTo,uk-nc-2013,Eng_App1_Y2_17,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_App1_Y2_17,unreviewed,mt_OgJPbGkrYk,uk-nc-2013:Eng_App1_Y2_17
https://education.asfai.org/alignments/85aa5139-2eac-58d7-ad75-b52898bedbee,https://education.asfai.org/objectives/0d3f868f-1c9f-5a81-8895-5724d0a54246,relatedTo,uk-nc-2013,Ma/KS2/Y4/AS/3,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Ma%2FKS2%2FY4%2FAS%2F3,unreviewed,mt_CDa5AVakLE,uk-nc-2013:Ma/KS2/Y4/AS/3
https://education.asfai.org/alignments/85aefa97-876f-561b-9595-11bbfd5e02c4,https://education.asfai.org/objectives/22124dd3-6773-5e56-8b85-32fb394f84a7,relatedTo,uk-nc-2013,KS1.Sci.WS.3,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS1.Sci.WS.3,unreviewed,mt_Wa44s-f8Ws,uk-nc-2013:KS1.Sci.WS.3
https://education.asfai.org/alignments/85b67144-0acb-5171-accb-b5bb0924a7de,https://education.asfai.org/objectives/6386e9c6-4eee-5dfe-b054-355c67437efc,relatedTo,ccss-ela,RL.5.3,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/RL.5.3,unreviewed,mt_WRlJ0-hAOG,ccss-ela:RL.5.3
https://education.asfai.org/alignments/85c14f04-ab98-51a3-91ee-06c36e692944,https://education.asfai.org/objectives/58398a0c-632a-59bc-8a53-5f4bd1cf1197,relatedTo,ngss-ms,MS-ESS1-2,https://education.asfai.org/frameworks/ngss-ms/versions/2013/items/MS-ESS1-2,unreviewed,mt_v9uYnIY5-B,ngss-ms:MS-ESS1-2
https://education.asfai.org/alignments/85c4ceaf-0b24-507f-ba3e-6d95f26a7a20,https://education.asfai.org/objectives/0e2ee271-4a6d-550e-ba9d-756de58c283a,relatedTo,ccss-ela,RI.2.4,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/RI.2.4,unreviewed,mt_XeMZdf2Y9W,ccss-ela:RI.2.4
https://education.asfai.org/alignments/85cf1c20-4ea8-59af-a4c9-0912a12eb607,https://education.asfai.org/objectives/98440c5a-7e9c-5b10-bc74-50ecbbc98eda,relatedTo,uk-nc-2013,Y6.Sci.E.3,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Y6.Sci.E.3,unreviewed,mt_NzNLYDb9CZ,uk-nc-2013:Y6.Sci.E.3
https://education.asfai.org/alignments/85e7e0a3-cc42-5486-8055-46c04484c6b7,https://education.asfai.org/objectives/efead71c-33f2-5de0-b926-e633ab95a746,relatedTo,ccss-ela,W.4.5,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.4.5,unreviewed,mt_pis4novXWQ,ccss-ela:W.4.5
https://education.asfai.org/alignments/85f59e23-0fdc-5259-b044-67c693b1c2cf,https://education.asfai.org/objectives/8fb95349-7a31-5c4e-97b5-b3b32d9775c8,relatedTo,ccss-ela,RL.4.5,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/RL.4.5,unreviewed,mt_4IxR66uGLc,ccss-ela:RL.4.5
https://education.asfai.org/alignments/86147fe3-189f-5cd2-9234-31db2182149e,https://education.asfai.org/objectives/cda67778-f573-5d5d-b873-74069eb46522,relatedTo,uk-nc-2013,Y6.Sci.LTH.1,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Y6.Sci.LTH.1,unreviewed,mt_IY3KwGLZgk,uk-nc-2013:Y6.Sci.LTH.1
https://education.asfai.org/alignments/862f8df5-0332-51ab-82cc-4cfa519345ec,https://education.asfai.org/objectives/03f2f1ff-b53a-5c1d-869b-fb77835295ca,relatedTo,ccss-math,3.NBT.2,https://education.asfai.org/frameworks/ccss-math/versions/2010/items/3.NBT.2,unreviewed,mt_HFRYjTb-Z5,ccss-math:3.NBT.2
https://education.asfai.org/alignments/86346239-6828-5535-a742-1d5962e7dbc7,https://education.asfai.org/objectives/0e2ee271-4a6d-550e-ba9d-756de58c283a,relatedTo,ccss-ela,RI.1.5,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/RI.1.5,unreviewed,mt_XeMZdf2Y9W,ccss-ela:RI.1.5
https://education.asfai.org/alignments/863fed8e-9ad7-59c3-913b-de911aaeaa3a,https://education.asfai.org/objectives/9eecc4e2-a84f-58e3-acc9-a0b22f0fc905,relatedTo,uk-nc-2013,KS3.Sci.Bio.Adaptation.4,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3.Sci.Bio.Adaptation.4,unreviewed,mt_rOqo-8GeKt,uk-nc-2013:KS3.Sci.Bio.Adaptation.4
https://education.asfai.org/alignments/8684e185-258e-5274-a06a-5ed8d4262537,https://education.asfai.org/objectives/753a1d3f-e977-5d81-98ed-979a9312f7c6,relatedTo,ib-pyp-pspe,PSPE.INT.P3.CU.5,https://education.asfai.org/frameworks/ib-pyp-pspe/versions/2009/items/PSPE.INT.P3.CU.5,unreviewed,mt_h_shhH-6DC,ib-pyp-pspe:PSPE.INT.P3.CU.5
https://education.asfai.org/alignments/86a6f2ad-5351-5d2c-aeab-218388fc4c67,https://education.asfai.org/objectives/3b24f466-c5fc-5189-b18b-e38915d204e6,relatedTo,ccss-math,1.NBT.6,https://education.asfai.org/frameworks/ccss-math/versions/2010/items/1.NBT.6,unreviewed,mt_HJTuIGHvcR,ccss-math:1.NBT.6
https://education.asfai.org/alignments/86c3af99-46fc-58e1-858e-17427ab503aa,https://education.asfai.org/objectives/a10be1e5-4bfe-586c-bfb5-2c7d32e62f97,relatedTo,ccss-ela,W.7.1,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/W.7.1,unreviewed,mt_Qxyikkkzam,ccss-ela:W.7.1
https://education.asfai.org/alignments/86c68a8e-9fa9-5c36-a4a9-01e2b70a8cb6,https://education.asfai.org/objectives/c6b8c99b-3df4-5f0d-818a-325eb6af7713,relatedTo,ccss-ela,L.1.2e,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/L.1.2e,unreviewed,mt_p_jxNLdus4,ccss-ela:L.1.2e
https://education.asfai.org/alignments/86ec5ba8-2c40-564e-8228-4f97ad6b2f86,https://education.asfai.org/objectives/cd811350-0a6f-5fa4-a426-3259ff79b3b1,relatedTo,ccss-ela,RL.1.2,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/RL.1.2,unreviewed,mt_zlSoIKPyId,ccss-ela:RL.1.2
https://education.asfai.org/alignments/871d0b9a-66fa-56df-b301-e0644ec5f097,https://education.asfai.org/objectives/8a51c959-fc48-5b0d-ac46-ebb809daca66,relatedTo,ccss-ela,L.4.3a,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/L.4.3a,unreviewed,mt_LMX-nZETLM,ccss-ela:L.4.3a
https://education.asfai.org/alignments/875283b4-9522-56fe-a891-012291b376a9,https://education.asfai.org/objectives/9c70f20b-c914-5f6f-abb8-1040e6abdf2d,relatedTo,ccss-ela,RF.K.2.a,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/RF.K.2.a,unreviewed,mt_4GiE83rJF_,ccss-ela:RF.K.2.a
https://education.asfai.org/alignments/87c38059-9d70-5a39-be0c-86dfc9a9fed0,https://education.asfai.org/objectives/1a69c1bf-9d8e-52df-abe7-9cdb8c55f3bc,relatedTo,ngss-ms,MS-LS2-5,https://education.asfai.org/frameworks/ngss-ms/versions/2013/items/MS-LS2-5,unreviewed,mt_YvCgDM0Scg,ngss-ms:MS-LS2-5
https://education.asfai.org/alignments/87f2d897-178a-5f84-af1b-500fd19357c8,https://education.asfai.org/objectives/b7ef0e79-0ee3-5c9d-8603-c7e33b74a756,relatedTo,uk-nc-2013,Eng.UKS2.Read.Comp.1d,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng.UKS2.Read.Comp.1d,unreviewed,mt_0MfpLj0Uhb,uk-nc-2013:Eng.UKS2.Read.Comp.1d
https://education.asfai.org/alignments/88186845-5401-5841-8cd5-1f017760b8c8,https://education.asfai.org/objectives/dbd3bfd8-5ac5-531a-9736-22ab5c0dfe86,relatedTo,ccss-ela,SL.5.6,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/SL.5.6,unreviewed,mt_bkvB7QYKwg,ccss-ela:SL.5.6
https://education.asfai.org/alignments/88363f8a-7601-5dc7-bb42-ae8c42fce14b,https://education.asfai.org/objectives/48c364e4-6848-55fb-bdf7-68ddb7a262e9,relatedTo,ngss-k5,1-ESS1-2,https://education.asfai.org/frameworks/ngss-k5/versions/2013/items/1-ESS1-2,unreviewed,mt_K0mZxY2AM8,ngss-k5:1-ESS1-2
https://education.asfai.org/alignments/8844bd24-4d31-5903-85b5-dde55452ec38,https://education.asfai.org/objectives/cd81c595-4ee9-5754-9a58-482127c75151,relatedTo,uk-nc-2013,KS3.Maths.Alg.1d,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3.Maths.Alg.1d,unreviewed,mt_KwdjWEmMNo,uk-nc-2013:KS3.Maths.Alg.1d
https://education.asfai.org/alignments/8845b10a-60c0-575f-bcd5-b2da1a4baf05,https://education.asfai.org/objectives/895bcc99-ad02-5265-9e5e-3979494ec55d,relatedTo,uk-nc-2013,Eng_App1_Sp_Y56_07,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_App1_Sp_Y56_07,unreviewed,mt_U_HQXCnAaG,uk-nc-2013:Eng_App1_Sp_Y56_07
https://education.asfai.org/alignments/887f9971-475d-54b9-ae39-c85adbd1b6ec,https://education.asfai.org/objectives/c6b8c99b-3df4-5f0d-818a-325eb6af7713,relatedTo,ccss-ela,L.3.2f,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/L.3.2f,unreviewed,mt_p_jxNLdus4,ccss-ela:L.3.2f
https://education.asfai.org/alignments/88873666-d9c8-5400-ae8b-e6ea89eea934,https://education.asfai.org/objectives/36a71628-43c1-51ee-b9df-011de458ecc0,relatedTo,uk-nc-2013,KS3.Sci.Chem.AEC.3,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3.Sci.Chem.AEC.3,unreviewed,mt_Z_Wu_77ybI,uk-nc-2013:KS3.Sci.Chem.AEC.3
https://education.asfai.org/alignments/888fcaf0-c87a-5b50-8003-1af1bbcc3a1e,https://education.asfai.org/objectives/611b10ee-e1c9-5092-a41d-de92c85e0ab0,relatedTo,uk-nc-2013,KS2L.Sci.WS.6,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS2L.Sci.WS.6,unreviewed,mt_7VrR1GzhrN,uk-nc-2013:KS2L.Sci.WS.6
https://education.asfai.org/alignments/88a6607a-52af-5673-8cea-fff3a4481613,https://education.asfai.org/objectives/d785f0ed-d1c7-5301-abd7-09c505b05037,relatedTo,ccss-math,3.OA.6,https://education.asfai.org/frameworks/ccss-math/versions/2010/items/3.OA.6,unreviewed,mt_GDG9_SZmsO,ccss-math:3.OA.6
https://education.asfai.org/alignments/89180554-7480-508c-abfc-57ecd777066f,https://education.asfai.org/objectives/4b184904-6e4c-5fed-a8ff-329814b5f975,relatedTo,ngss-k5,2-LS4-1,https://education.asfai.org/frameworks/ngss-k5/versions/2013/items/2-LS4-1,unreviewed,mt_cM8YS6NXqi,ngss-k5:2-LS4-1
https://education.asfai.org/alignments/89265fc5-188b-561d-9a1b-3c19c65869c7,https://education.asfai.org/objectives/9b34989d-640c-5f88-8ba8-e3f599ef68cc,relatedTo,uk-nc-2013,Y6.Sci.A.2,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Y6.Sci.A.2,unreviewed,mt_2x-EwdBsgl,uk-nc-2013:Y6.Sci.A.2
https://education.asfai.org/alignments/8956cc59-12f3-581a-9535-6e1e55810852,https://education.asfai.org/objectives/36a71628-43c1-51ee-b9df-011de458ecc0,relatedTo,ngss-ms,MS-PS1-1,https://education.asfai.org/frameworks/ngss-ms/versions/2013/items/MS-PS1-1,unreviewed,mt_Z_Wu_77ybI,ngss-ms:MS-PS1-1
https://education.asfai.org/alignments/896db6c9-00f5-546e-9cad-18a35e7d064c,https://education.asfai.org/objectives/472107c3-9af7-572b-93ff-24f261f10f90,relatedTo,ngss-ms,MS-ESS3-4,https://education.asfai.org/frameworks/ngss-ms/versions/2013/items/MS-ESS3-4,unreviewed,mt_w2A8D76ymp,ngss-ms:MS-ESS3-4
https://education.asfai.org/alignments/89780937-3693-540d-aaee-45f80dfd57b8,https://education.asfai.org/objectives/d3a74d35-ca20-5548-a923-db9f303ad75f,relatedTo,ccss-math,7.NS.2d,https://education.asfai.org/frameworks/ccss-math/versions/2010/items/7.NS.2d,unreviewed,mt_SBkTGjiZjZ,ccss-math:7.NS.2d
https://education.asfai.org/alignments/89971359-9f0c-5615-9d32-f91953f69046,https://education.asfai.org/objectives/2a89d347-9ec6-55ef-830e-e80014fcde6d,relatedTo,uk-nc-2013,Maths/Y1/AS/2,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Maths%2FY1%2FAS%2F2,unreviewed,mt_e8CZ7E5qW7,uk-nc-2013:Maths/Y1/AS/2
https://education.asfai.org/alignments/89cd2155-5cbf-57e4-bdb0-08258012a655,https://education.asfai.org/objectives/886fee29-8dd4-5df7-84b6-e3fdd4fb7d5d,relatedTo,uk-nc-2013,KS3.Maths.Prob.3,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3.Maths.Prob.3,unreviewed,mt_1YwOCMMwD8,uk-nc-2013:KS3.Maths.Prob.3
https://education.asfai.org/alignments/89ce37a1-dd65-5773-b6bf-a96c3dc44ebc,https://education.asfai.org/objectives/3c2d8353-7fe8-543e-9e08-e8aece4784ab,relatedTo,uk-nc-2013,Eng/KS1/Y2/WR/2,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng%2FKS1%2FY2%2FWR%2F2,unreviewed,mt_OgJPbGkrYk,uk-nc-2013:Eng/KS1/Y2/WR/2
https://education.asfai.org/alignments/8a10b265-7e0b-5ce0-b247-9d8c9b7c2c09,https://education.asfai.org/objectives/5f4f88ca-013b-55ba-89c5-b64a31db7d94,relatedTo,ccss-ela,L.1.2a,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/L.1.2a,unreviewed,mt_QEr24lqzvH,ccss-ela:L.1.2a
https://education.asfai.org/alignments/8a4ae972-4edb-5ca4-9a66-f721b511733f,https://education.asfai.org/objectives/7a347ca5-7a16-5e31-a290-0dc9f0ff3cca,relatedTo,uk-nc-2013,KS3.Sci.WS.VUSN.1,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/KS3.Sci.WS.VUSN.1,unreviewed,mt_auJqTemMpI,uk-nc-2013:KS3.Sci.WS.VUSN.1
https://education.asfai.org/alignments/8a5a77f6-c8f7-54cb-85ef-41c893683277,https://education.asfai.org/objectives/335db539-434d-50e1-a0c9-bf9d6748e929,relatedTo,uk-nc-2013,Eng_LKS2_Write_Trans_Spell_5,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_LKS2_Write_Trans_Spell_5,unreviewed,mt_6W5zzDIGZH,uk-nc-2013:Eng_LKS2_Write_Trans_Spell_5
https://education.asfai.org/alignments/8a79e124-20b7-5c96-93cf-a80239fc2e6b,https://education.asfai.org/objectives/3f9d7beb-adad-540e-974d-cc1553e888d7,relatedTo,uk-nc-2013,Eng_LKS2_Write_VGP_1,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_LKS2_Write_VGP_1,unreviewed,mt_wq-1OJ_8s5,uk-nc-2013:Eng_LKS2_Write_VGP_1
https://education.asfai.org/alignments/8a7e3556-66ee-5fc8-aad6-b1580e6d3926,https://education.asfai.org/objectives/41cd46a9-db0b-510d-92d2-924d321795e3,relatedTo,ccss-math,1.NBT.4,https://education.asfai.org/frameworks/ccss-math/versions/2010/items/1.NBT.4,unreviewed,mt_glPPG-kTQY,ccss-math:1.NBT.4
https://education.asfai.org/alignments/8acf26f3-5775-5bf5-a0df-547a1971a7a9,https://education.asfai.org/objectives/28bd5f46-87fc-5cdd-9aee-224ec4d945f6,relatedTo,uk-nc-2013,Y1.Sci.EM.3,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Y1.Sci.EM.3,unreviewed,mt_auVZZEuXjs,uk-nc-2013:Y1.Sci.EM.3
https://education.asfai.org/alignments/8b0febdf-36f9-5cc5-bc33-91bb16a7ca7f,https://education.asfai.org/objectives/4e8e1cf9-189d-5dc4-a75c-27c42ba7f142,relatedTo,ngss-k5,K-PS2-2,https://education.asfai.org/frameworks/ngss-k5/versions/2013/items/K-PS2-2,unreviewed,mt_RlILL2sccX,ngss-k5:K-PS2-2
https://education.asfai.org/alignments/8b13a563-5ae4-5c01-bffd-07b772a5af7c,https://education.asfai.org/objectives/020f829d-5a25-550c-b07f-ae6eba5de656,relatedTo,uk-nc-2013,Eng_App1_Y1_19,https://education.asfai.org/frameworks/uk-nc-2013/versions/september-2013/items/Eng_App1_Y1_19,unreviewed,mt_C7abt7pRr6,uk-nc-2013:Eng_App1_Y1_19
https://education.asfai.org/alignments/8b352124-0404-5283-9b36-4061d662560f,https://education.asfai.org/objectives/2a40157a-b447-54e2-a8aa-abeabf781e10,relatedTo,ccss-ela,L.8.5a,https://education.asfai.org/frameworks/ccss-ela/versions/2010/items/L.8.5a,unreviewed,mt_MlmIrLb_7x,ccss-ela:L.8.5a
https://education.asfai.org/alignments/8b64dc6f-4f4d-5bd9-9a3e-d0e363e47178,https://education.asfai.org/objectives/be82b038-4d05-587d-a477-d35e592f8300,relatedTo,ngss-ms,MS-PS1-4,https://education.asfai.org/frameworks/ngss-ms/versions/2013/items/MS-PS1-4,unreviewed,mt_b6kZgqolEd,ngss-ms:MS-PS1-4
